agent,choice_payload,choice_type,coh,dz_1mcos,dz_l2,error,judge_score,mask_size,persona_norm,phase,phase_code,policy,role,role_score,round,run_id,safety,seed,speaker_mode,target,target_is_wolf,truth
Agent_3,4,VOTE_TARGET,,0.000506,0.012998,judge_disabled,,8,0.1720457375049591,DAY_VOTE,1,,Worker,,1,run_1785018847_5638ff,,1337063850,disabled,Agent_4,0,
Agent_4,2,VOTE_TARGET,,0.004968,0.038649,judge_disabled,,8,0.2702183127403259,DAY_VOTE,1,,Worker,,1,run_1785018847_5638ff,,1337063850,disabled,Agent_2,0,
Agent_5,6,VOTE_TARGET,,0.000530,0.012657,judge_disabled,,8,0.35103756189346313,DAY_VOTE,1,,Werewolf,,1,run_1785018847_5638ff,,1337063850,disabled,Agent_6,0,
Agent_6,4,VOTE_TARGET,,0.000572,0.013347,judge_disabled,,8,0.11660865694284439,DAY_VOTE,1,,Worker,,1,run_1785018847_5638ff,,1337063850,disabled,Agent_4,0,
Agent_7,4,VOTE_TARGET,,0.000426,0.011700,judge_disabled,,8,0.22779437899589539,DAY_VOTE,1,,Worker,,1,run_1785018847_5638ff,,1337063850,disabled,Agent_4,0,
Agent_8,6,VOTE_TARGET,,0.000532,0.013374,judge_disabled,,8,0.19525566697120667,DAY_VOTE,1,,Werewolf,,1,run_1785018847_5638ff,,1337063850,disabled,Agent_6,0,
Agent_5,1,KILL_TARGET,,,,,,6,0.35103756189346313,NIGHT_KILL,2,,Werewolf,,1,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_2,1,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_6,0,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_7,4,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Werewolf,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_0,4,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_2,4,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_5,3,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_6,1,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_7,3,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Werewolf,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_0,2,VOTE_TARGET,,0.000536,0.012744,judge_disabled,,6,0.39172276854515076,DAY_VOTE,1,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,Agent_2,0,
Agent_2,8,VOTE_TARGET,,0.004669,0.037377,judge_disabled,,6,0.4317970275878906,DAY_VOTE,1,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,Agent_8,1,
Agent_3,2,VOTE_TARGET,,0.000507,0.013005,judge_disabled,,6,0.1720457375049591,DAY_VOTE,1,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,Agent_2,0,
Agent_5,6,VOTE_TARGET,,0.000528,0.012655,judge_disabled,,6,0.35103756189346313,DAY_VOTE,1,,Werewolf,,2,run_1785018847_5638ff,,1337063850,disabled,Agent_6,0,
Agent_6,2,VOTE_TARGET,,0.005544,0.040623,judge_disabled,,6,0.11660865694284439,DAY_VOTE,1,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,Agent_2,0,
Agent_7,2,VOTE_TARGET,,0.000425,0.011701,judge_disabled,,6,0.22779437899589539,DAY_VOTE,1,,Worker,,2,run_1785018847_5638ff,,1337063850,disabled,Agent_2,0,
Agent_8,6,VOTE_TARGET,,0.000531,0.013359,judge_disabled,,6,0.19525566697120667,DAY_VOTE,1,,Werewolf,,2,run_1785018847_5638ff,,1337063850,disabled,Agent_6,0,
Agent_5,6,KILL_TARGET,,,,,,4,0.35103756189346313,NIGHT_KILL,2,,Werewolf,,2,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_0,0,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_3,0,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_5,1,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_7,1,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_8,0,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Werewolf,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_0,2,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_5,2,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Werewolf,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_0,8,VOTE_TARGET,,0.000546,0.012873,judge_disabled,,4,0.39172276854515076,DAY_VOTE,1,,Worker,,3,run_1785018847_5638ff,,1337063850,disabled,Agent_8,1,
Agent_3,8,VOTE_TARGET,,0.000506,0.012985,judge_disabled,,4,0.1720457375049591,DAY_VOTE,1,,Worker,,3,run_1785018847_5638ff,,1337063850,disabled,Agent_8,1,
Agent_5,8,VOTE_TARGET,,0.000528,0.012674,judge_disabled,,4,0.35103756189346313,DAY_VOTE,1,,Werewolf,,3,run_1785018847_5638ff,,1337063850,disabled,Agent_8,1,
Agent_7,8,VOTE_TARGET,,0.005150,0.040351,judge_disabled,,4,0.22779437899589539,DAY_VOTE,1,,Worker,,3,run_1785018847_5638ff,,1337063850,disabled,Agent_8,1,
Agent_8,5,VOTE_TARGET,,0.005266,0.041134,judge_disabled,,4,0.19525566697120667,DAY_VOTE,1,,Werewolf,,3,run_1785018847_5638ff,,1337063850,disabled,Agent_5,1,
Agent_5,7,KILL_TARGET,,,,,,3,0.35103756189346313,NIGHT_KILL,2,,Werewolf,,3,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,4,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,4,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_5,2,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,4,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,4,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_3,4,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,4,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_5,2,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,4,run_1785018847_5638ff,,1337063850,disabled,,,
Agent_0,5,VOTE_TARGET,,0.000554,0.012984,judge_disabled,,2,0.39172276854515076,DAY_VOTE,1,,Worker,,4,run_1785018847_5638ff,,1337063850,disabled,Agent_5,1,
Agent_3,5,VOTE_TARGET,,0.000522,0.013188,judge_disabled,,2,0.1720457375049591,DAY_VOTE,1,,Worker,,4,run_1785018847_5638ff,,1337063850,disabled,Agent_5,1,
Agent_5,3,VOTE_TARGET,,0.005371,0.040380,judge_disabled,,2,0.35103756189346313,DAY_VOTE,1,,Werewolf,,4,run_1785018847_5638ff,,1337063850,disabled,Agent_3,0,
Agent_0,4,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_1,0,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_2,3,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_3,3,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_4,2,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_6,3,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_7,4,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_8,1,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_0,0,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_1,0,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_2,1,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_3,0,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_4,1,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_6,1,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_7,4,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_0,1,VOTE_TARGET,,0.000594,0.013461,judge_disabled,,8,0.39172276854515076,DAY_VOTE,1,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,Agent_1,0,
Agent_1,8,VOTE_TARGET,,0.005260,0.039719,judge_disabled,,8,0.21732454001903534,DAY_VOTE,1,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,Agent_8,0,
Agent_2,1,VOTE_TARGET,,0.004578,0.037530,judge_disabled,,8,0.4317970275878906,DAY_VOTE,1,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,Agent_1,0,
Agent_3,6,VOTE_TARGET,,0.000586,0.013301,judge_disabled,,8,0.1720457375049591,DAY_VOTE,1,,Werewolf,,1,run_1785018853_784e0a,,1337073823,disabled,Agent_6,1,
Agent_4,1,VOTE_TARGET,,0.000473,0.012104,judge_disabled,,8,0.2702183127403259,DAY_VOTE,1,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,Agent_1,0,
Agent_5,1,VOTE_TARGET,,0.000508,0.012570,judge_disabled,,8,0.35103756189346313,DAY_VOTE,1,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,Agent_1,0,
Agent_6,5,VOTE_TARGET,,0.000540,0.012767,judge_disabled,,8,0.11660865694284439,DAY_VOTE,1,,Werewolf,,1,run_1785018853_784e0a,,1337073823,disabled,Agent_5,0,
Agent_7,1,VOTE_TARGET,,0.000507,0.013105,judge_disabled,,8,0.22779437899589539,DAY_VOTE,1,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,Agent_1,0,
Agent_8,1,VOTE_TARGET,,0.000581,0.013459,judge_disabled,,8,0.19525566697120667,DAY_VOTE,1,,Worker,,1,run_1785018853_784e0a,,1337073823,disabled,Agent_1,0,
Agent_3,2,KILL_TARGET,,,,,,6,0.1720457375049591,NIGHT_KILL,2,,Werewolf,,1,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_0,0,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_3,4,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_4,1,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_6,0,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_7,4,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_8,3,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_0,2,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_4,0,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_5,3,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_7,0,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_0,8,VOTE_TARGET,,0.000592,0.013449,judge_disabled,,6,0.39172276854515076,DAY_VOTE,1,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,Agent_8,0,
Agent_3,6,VOTE_TARGET,,0.000586,0.013315,judge_disabled,,6,0.1720457375049591,DAY_VOTE,1,,Werewolf,,2,run_1785018853_784e0a,,1337073823,disabled,Agent_6,1,
Agent_4,8,VOTE_TARGET,,0.000474,0.012118,judge_disabled,,6,0.2702183127403259,DAY_VOTE,1,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,Agent_8,0,
Agent_5,8,VOTE_TARGET,,0.005084,0.039823,judge_disabled,,6,0.35103756189346313,DAY_VOTE,1,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,Agent_8,0,
Agent_6,5,VOTE_TARGET,,0.000543,0.012825,judge_disabled,,6,0.11660865694284439,DAY_VOTE,1,,Werewolf,,2,run_1785018853_784e0a,,1337073823,disabled,Agent_5,0,
Agent_7,8,VOTE_TARGET,,0.000507,0.013136,judge_disabled,,6,0.22779437899589539,DAY_VOTE,1,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,Agent_8,0,
Agent_8,5,VOTE_TARGET,,0.005537,0.041529,judge_disabled,,6,0.19525566697120667,DAY_VOTE,1,,Worker,,2,run_1785018853_784e0a,,1337073823,disabled,Agent_5,0,
Agent_3,5,KILL_TARGET,,,,,,4,0.1720457375049591,NIGHT_KILL,2,,Werewolf,,2,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_3,4,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_4,1,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_6,3,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_7,3,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_3,3,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_4,0,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_6,3,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_7,0,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_0,7,VOTE_TARGET,,0.000599,0.013529,judge_disabled,,4,0.39172276854515076,DAY_VOTE,1,,Worker,,3,run_1785018853_784e0a,,1337073823,disabled,Agent_7,0,
Agent_3,6,VOTE_TARGET,,0.000586,0.013325,judge_disabled,,4,0.1720457375049591,DAY_VOTE,1,,Werewolf,,3,run_1785018853_784e0a,,1337073823,disabled,Agent_6,1,
Agent_4,7,VOTE_TARGET,,0.005718,0.042146,judge_disabled,,4,0.2702183127403259,DAY_VOTE,1,,Worker,,3,run_1785018853_784e0a,,1337073823,disabled,Agent_7,0,
Agent_6,3,VOTE_TARGET,,0.000536,0.012750,judge_disabled,,4,0.11660865694284439,DAY_VOTE,1,,Werewolf,,3,run_1785018853_784e0a,,1337073823,disabled,Agent_3,1,
Agent_7,0,VOTE_TARGET,,0.005445,0.040077,judge_disabled,,4,0.22779437899589539,DAY_VOTE,1,,Worker,,3,run_1785018853_784e0a,,1337073823,disabled,Agent_0,0,
Agent_3,4,KILL_TARGET,,,,,,2,0.1720457375049591,NIGHT_KILL,2,,Werewolf,,3,run_1785018853_784e0a,,1337073823,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_1,3,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_2,2,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_5,3,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_6,1,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_7,4,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_0,2,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_1,3,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_2,2,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_3,3,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_7,3,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_0,7,VOTE_TARGET,,0.004861,0.043054,judge_disabled,,8,0.39172276854515076,DAY_VOTE,1,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,Agent_7,0,
Agent_1,0,VOTE_TARGET,,0.000476,0.013384,judge_disabled,,8,0.21732454001903534,DAY_VOTE,1,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,Agent_0,0,
Agent_2,8,VOTE_TARGET,,0.000519,0.014074,judge_disabled,,8,0.4317970275878906,DAY_VOTE,1,,Werewolf,,1,run_1785018930_c1756f,,1337004012,disabled,Agent_8,0,
Agent_3,7,VOTE_TARGET,,0.000509,0.013826,judge_disabled,,8,0.1720457375049591,DAY_VOTE,1,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,Agent_7,0,
Agent_4,8,VOTE_TARGET,,0.000390,0.012547,judge_disabled,,8,0.2702183127403259,DAY_VOTE,1,,Werewolf,,1,run_1785018930_c1756f,,1337004012,disabled,Agent_8,0,
Agent_5,7,VOTE_TARGET,,0.000458,0.013703,judge_disabled,,8,0.35103756189346313,DAY_VOTE,1,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,Agent_7,0,
Agent_6,7,VOTE_TARGET,,0.000370,0.012424,judge_disabled,,8,0.11660865694284439,DAY_VOTE,1,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,Agent_7,0,
Agent_7,0,VOTE_TARGET,,0.005043,0.043640,judge_disabled,,8,0.22779437899589539,DAY_VOTE,1,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,Agent_0,0,
Agent_8,0,VOTE_TARGET,,0.000460,0.013201,judge_disabled,,8,0.19525566697120667,DAY_VOTE,1,,Worker,,1,run_1785018930_c1756f,,1337004012,disabled,Agent_0,0,
Agent_2,0,KILL_TARGET,,,,,,6,0.4317970275878906,NIGHT_KILL,2,,Werewolf,,1,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_1,2,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_2,3,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_4,2,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_5,4,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_6,1,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_8,0,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_1,3,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_2,3,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_5,2,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_6,0,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_8,0,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,,,
Agent_1,5,VOTE_TARGET,,0.004802,0.042565,judge_disabled,,6,0.21732454001903534,DAY_VOTE,1,,Worker,,2,run_1785018930_c1756f,,1337004012,disabled,Agent_5,0,
