dz_mse,judge_accept,run_id,talk_vote_align,vill_vote_accuracy
0.018279828571428573,nan,S2_alpha0.7_seed2718_game47_ebb6e867,0.6371428571428571,0.44
0.02311041935483871,nan,S2_alpha0.7_seed2718_game48_cf9008c2,0.603225806451613,0.45454545454545453
0.021711346153846154,nan,S2_alpha0.7_seed2718_game49_2a71968f,0.6538461538461539,0.21052631578947367
0.022918423076923076,nan,S2_alpha0.7_seed2718_game50_22c2f0f6,0.5846153846153846,0.3684210526315789
0.023440791666666665,nan,S2_alpha0.7_seed2718_game51_ff5de8f2,0.4708333333333333,0.16666666666666666
0.021311454545454547,nan,S2_alpha0.7_seed2718_game52_f59dedd9,0.7863636363636364,0.25
0.020601045454545455,nan,S2_alpha0.7_seed2718_game53_b04e30da,0.6409090909090909,0.1875
0.02040509523809524,nan,S2_alpha0.7_seed2718_game54_a1e63f35,0.5238095238095238,0.3333333333333333
0.018595,nan,S2_alpha0.7_seed2718_game55_248dccf1,0.7103448275862069,0.2857142857142857
0.01953959259259259,nan,S2_alpha0.7_seed2718_game56_de4dd4e2,0.6888888888888889,0.5
0.02153376,nan,S2_alpha0.7_seed2718_game57_1f0daea5,0.584,0.3
0.020171434782608695,nan,S2_alpha0.7_seed2718_game58_1ec6c25c,0.5608695652173913,0.17647058823529413
0.02277875,nan,S2_alpha0.7_seed2718_game59_6389e64d,0.6416666666666667,0.42105263157894735
0.020249185185185186,nan,S2_alpha0.7_seed2718_game60_e69a2359,0.6,0.3684210526315789
0.02216896551724138,nan,S2_alpha0.7_seed2718_game61_1a57eed2,0.6068965517241379,0.13043478260869565
0.02101704761904762,nan,S2_alpha0.7_seed2718_game62_f786c708,0.6142857142857143,0.3333333333333333
0.020344617647058822,nan,S2_alpha0.7_seed2718_game63_38f57a19,0.5617647058823529,0.24
0.020684814814814816,nan,S2_alpha0.7_seed2718_game64_07a55bc6,0.6296296296296297,0.47368421052631576
0.01829921739130435,nan,S2_alpha0.7_seed2718_game65_c7ea07dc,0.6217391304347826,0.6111111111111112
0.019877735294117647,nan,S2_alpha0.7_seed2718_game66_8aefd40d,0.611764705882353,0.56
0.02053825,nan,S2_alpha0.7_seed2718_game67_ccc529fb,0.7357142857142858,0.3
0.020338206896551723,nan,S2_alpha0.7_seed2718_game68_a6935b39,0.6241379310344828,0.09523809523809523
0.02220392,nan,S2_alpha0.7_seed2718_game69_d423148b,0.62,0.45
0.01845591304347826,nan,S2_alpha0.7_seed2718_game70_b9b7f317,0.5304347826086957,0.17647058823529413
0.022147133333333333,nan,S2_alpha0.7_seed2718_game71_e5557591,0.5433333333333333,0.5
0.01827892857142857,nan,S2_alpha0.7_seed2718_game72_a946fdca,0.5892857142857143,0.35
0.019125608695652174,nan,S2_alpha0.7_seed2718_game73_4f14a983,0.7478260869565218,0.5
0.022716166666666666,nan,S2_alpha0.7_seed2718_game74_b4e8beab,0.5583333333333333,0.47058823529411764
0.020027793103448276,nan,S2_alpha0.7_seed2718_game75_4d0b751e,0.6137931034482759,0.2857142857142857
0.020818633333333333,nan,S2_alpha0.7_seed2718_game76_bd9e4e78,0.5966666666666667,0.5
0.023199541666666667,nan,S2_alpha0.7_seed2718_game77_fb79dd88,0.675,0.2777777777777778
0.023134000000000002,nan,S2_alpha0.7_seed2718_game78_67e4a451,0.5476190476190477,0.3333333333333333
